id,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
16256640,Entire home/apt,2,1,1,1,$69.00 ,10,100,3,10,100,100,9.9,100,,t,0,2,22,120,2020-10-25,246,42,0,2017-01-15,2020-09-22,98,10,10,10,10,10,10,STR-OPLI-19-001958,f,2,2,0,0,5.35
16260044,Entire home/apt,4,1,2,2,$75.00 ,30,80,30,30,80,80,30,80,,t,0,0,0,135,2020-10-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
16267549,Private room,5,1,3,3,$190.00 ,1,30,1,2,1125,1125,1.1,1125,,t,30,37,37,88,2020-10-25,86,9,1,2017-04-30,2020-10-04,94,10,10,10,10,9,10,STR-OPLI-19-001906,f,1,0,1,0,2.02
16288535,Entire home/apt,4,1,2,2,$119.00 ,2,15,2,2,1125,1125,2,1125,,t,12,42,72,344,2020-10-25,151,20,3,2017-02-20,2020-10-08,98,10,10,10,10,10,10,STR-OPLI-19-003147,t,1,1,0,0,3.37
16300855,Entire home/apt,4,1,2,3,$204.00 ,2,30,2,2,1125,1125,2,1125,,t,24,46,66,147,2020-10-25,163,21,3,2017-02-11,2020-10-09,98,10,10,10,10,10,10,STR-OPLI-19-002323,f,2,2,0,0,3.61
16301175,Entire home/apt,2,1,1,1,$201.00 ,2,60,2,2,1125,1125,2,1125,,t,12,38,57,84,2020-10-25,160,22,5,2017-01-15,2020-10-17,99,10,10,10,10,10,10,STR-OPLI-19-002323,f,2,2,0,0,3.48
16302080,Entire home/apt,8,1,3,4,$400.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,0,0,0,2020-10-25,18,0,0,2017-04-23,2019-06-15,93,9,9,10,10,9,9,,f,1,1,0,0,0.42
16334559,Entire home/apt,4,1,2,2,$123.00 ,2,110,2,2,110,110,2,110,,t,0,1,1,23,2020-10-25,48,12,0,2018-08-07,2020-09-07,98,10,10,10,10,9,10,STR-OPLI-19-000676,f,1,1,0,0,1.78
16338772,Entire home/apt,4,1,1,2,$93.00 ,2,30,2,2,1125,1125,2,1125,,t,16,38,57,57,2020-10-25,76,6,2,2017-01-01,2020-10-15,99,10,10,10,10,10,10,STR-OPLI-19-002181,t,1,1,0,0,1.64
16352541,Entire home/apt,2,1,,1,$91.00 ,3,28,3,3,1125,1125,3,1125,,t,1,14,44,173,2020-10-25,107,21,2,2017-03-12,2020-10-16,99,10,10,10,10,10,10,19-001149,t,2,2,0,0,2.42
16353693,Entire home/apt,8,1,2,5,$183.00 ,3,28,3,3,1125,1125,3,1125,,t,19,39,58,134,2020-10-25,197,41,4,2017-01-01,2020-10-14,99,10,10,10,10,10,10,19-000500,t,3,3,0,0,4.24
16389086,Entire home/apt,2,1,1,1,$100.00 ,3,1125,3,3,1125,1125,3,1125,,t,2,2,2,36,2020-10-25,322,38,2,2017-05-04,2020-10-02,99,10,10,10,10,10,10,STR-OPLI-19-002831,f,1,1,0,0,7.6
16407622,Entire home/apt,4,1,1,2,$83.00 ,2,29,2,2,1125,1125,2,1125,,t,18,37,67,342,2020-10-25,27,24,4,2016-12-27,2020-10-18,100,10,10,10,10,10,10,STR-OPLI-19-002555,t,2,2,0,0,0.58
16409103,Entire home/apt,2,1,1,1,$154.00 ,2,1125,2,2,1125,1125,2,1125,,t,6,6,6,6,2020-10-25,32,5,0,2017-03-14,2020-08-26,98,10,10,10,10,10,10,STR-OPLI-19-001547,t,30,30,0,0,0.73
16412916,Private room,2,1,1,1,$70.00 ,1,14,1,1,14,14,1,14,,t,0,13,25,25,2020-10-25,17,5,0,2017-02-10,2020-09-09,100,10,10,10,10,10,10,STR-OPLI-20-000246,f,1,0,1,0,0.38
16438943,Private room,1,1,1,2,$37.00 ,1,10,1,1,1125,1125,1,1125,,t,0,0,0,0,2020-10-25,49,6,0,2017-04-29,2020-05-26,94,10,9,10,10,10,10,STR-OPLI-19-002413,t,1,0,1,0,1.15
16477955,Entire home/apt,2,1,1,1,$83.00 ,30,60,30,30,1125,1125,30,1125,,t,30,60,72,72,2020-10-25,311,32,0,2017-01-24,2020-06-13,99,10,10,10,10,10,9,STR-OPLI-20-000813,t,1,1,0,0,6.81
16480261,Entire home/apt,4,1.5,2,2,$450.00 ,30,1125,30,30,1125,1125,30,1125,,t,27,57,87,87,2020-10-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
16480980,Entire home/apt,4,1,2,2,$90.00 ,7,1125,7,7,1125,1125,7,1125,,t,30,60,89,89,2020-10-25,3,0,0,2016-12-28,2017-01-05,80,10,7,10,10,8,9,STR-OPLI-19-123456,f,1,1,0,0,0.06
16502894,Entire home/apt,4,1,1,0,$105.00 ,30,365,30,30,365,365,30,365,,t,0,0,0,267,2020-10-25,22,2,0,2017-01-28,2020-08-01,95,10,9,10,10,10,9,,f,5,5,0,0,0.48
16516448,Private room,2,1,1,1,$49.00 ,1,28,1,1,1125,1125,1,1125,,t,0,0,0,0,2020-10-25,152,27,4,2017-01-09,2020-10-20,94,10,9,10,10,10,9,STR-OPLI-19-001024,t,2,0,2,0,3.29
16516756,Entire home/apt,8,2,3,3,$140.00 ,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,116,2020-10-25,19,2,0,2017-04-18,2020-02-01,100,10,10,10,10,10,10,STR-OPLI-19-003473,f,1,1,0,0,0.44
16519148,Entire home/apt,6,1,,3,$186.00 ,2,29,2,2,1125,1125,2,1125,,t,2,28,58,328,2020-10-25,215,47,6,2017-01-16,2020-10-18,98,10,10,10,10,10,10,STR-OPLI-19-002555,t,2,2,0,0,4.68
16519633,Entire home/apt,4,1.5,2,2,$155.00 ,3,10,3,3,10,10,3,10,,t,28,58,88,88,2020-10-25,1,1,0,2020-08-16,2020-08-16,100,8,10,10,10,10,10,STR-OPLI-20-000632,f,1,1,0,0,0.42
16529416,Entire home/apt,2,1,1,1,$75.00 ,2,7,2,2,7,7,2,7,,t,0,0,0,21,2020-10-25,133,4,0,2017-01-07,2020-03-10,100,10,10,10,10,10,10,STR-OPLI-19-002908,f,1,1,0,0,2.87
16546621,Entire home/apt,2,1,1,1,$480.00 ,30,30,30,30,30,30,30,30,,t,30,60,89,89,2020-10-25,46,0,0,2017-02-07,2018-08-26,95,10,10,10,10,10,9,,f,2,2,0,0,1.02
16547797,Entire home/apt,3,1,,1,$125.00 ,1,1125,1,2,1125,1125,1,1125,,t,12,35,65,339,2020-10-25,314,25,1,2017-01-02,2020-09-28,96,10,9,10,10,10,9,STR-OPLI-20-000238,t,8,8,0,0,6.76
16572044,Entire home/apt,5,1,1,3,$96.00 ,2,28,2,2,1125,1125,2,1125,,t,7,31,56,56,2020-10-25,132,24,1,2017-05-29,2020-10-12,98,10,10,10,10,10,10,STR-OPLI-19-002562,f,1,1,0,0,3.18
16579012,Entire home/apt,3,1,,1,$109.00 ,1,1125,1,2,1125,1125,1,1125,,t,0,0,0,0,2020-10-25,155,38,8,2017-06-30,2020-10-19,95,10,10,10,10,10,10,19-000857,t,1,1,0,0,3.83
16602857,Entire home/apt,10,2.5,4,8,$350.00 ,3,29,3,3,29,29,3,29,,t,0,0,23,113,2020-10-25,48,2,0,2017-04-24,2019-12-29,100,10,10,10,10,10,10,19-000748,t,1,1,0,0,1.12
16602889,Entire home/apt,2,1,1,1,$92.00 ,2,180,2,2,1125,1125,2,1125,,t,0,20,50,325,2020-10-25,117,12,0,2017-01-25,2020-09-13,97,10,10,10,10,10,9,STR-OPLI-20-000183,f,1,1,0,0,2.56
16617445,Entire home/apt,2,1,1,1,$83.00 ,1,1125,1,2,1125,1125,1,1125,,t,2,5,17,168,2020-10-25,9,9,4,2020-09-14,2020-10-10,100,10,10,10,10,10,10,STR-OPLI-20-001019,f,1,1,0,0,6.43
16619811,Entire home/apt,4,1,1,2,$115.00 ,2,1125,2,2,1125,1125,2,1125,,t,4,4,4,4,2020-10-25,130,20,1,2017-02-13,2020-10-05,100,10,10,10,10,10,10,STR-OPLI-19-002729,f,1,1,0,0,2.89
16620899,Entire home/apt,4,1,1,1,$99.00 ,30,300,30,30,300,300,30,300,,t,23,53,83,120,2020-10-25,3,0,0,2018-08-07,2018-09-05,93,9,10,10,10,9,9,,f,2,2,0,0,0.11
16622820,Entire home/apt,3,1,1,0,$79.00 ,1,20,1,2,1125,1125,1,1125,,t,0,0,18,108,2020-10-25,155,16,1,2017-03-05,2020-10-05,99,10,10,10,10,10,10,STR-OPLI-19-001846,t,1,1,0,0,3.49
16635898,Entire home/apt,6,1,2,2,$135.00 ,2,90,2,3,1125,1125,2.1,1125,,t,17,47,77,114,2020-10-25,166,26,3,2017-01-26,2020-10-07,96,10,9,10,10,10,9,STR-OPLI-19-000847,f,1,1,0,0,3.64
16638438,Entire home/apt,5,1,2,3,$89.00 ,1,30,1,2,1125,1125,1,1125,,t,13,43,73,73,2020-10-25,217,26,1,2017-01-07,2020-10-03,93,9,9,10,10,9,9,STR-OPLI-19-002825,t,1,1,0,0,4.69
16650097,Entire home/apt,3,1,1,1,$90.00 ,2,29,2,2,1125,1125,2,1125,,t,3,28,31,99,2020-10-25,99,10,0,2017-02-17,2020-08-16,99,10,10,10,10,10,10,STR-OPLI-19-002130,f,1,1,0,0,2.2
16650261,Entire home/apt,4,1,1,1,$90.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,17,23,235,2020-10-25,182,10,0,2017-11-21,2019-12-12,97,10,10,10,10,10,10,,t,1,1,0,0,5.1
16676830,Entire home/apt,4,1,,2,$101.00 ,1,1125,1,2,1125,1125,1.3,1125,,t,29,59,89,363,2020-10-25,196,48,5,2017-02-11,2020-10-23,98,,,,,,,STR-OPLI-19-002491,f,2,2,0,0,4.35
16690527,Entire home/apt,2,1,,1,$73.00 ,2,30,2,2,1125,1125,2,1125,,t,10,36,66,341,2020-10-25,179,26,1,2017-03-19,2020-09-27,99,10,10,10,10,10,10,STR-OPLI-19-001661,t,1,1,0,0,4.08
16726705,Entire home/apt,4,1.5,1,2,$135.00 ,2,1125,2,2,1125,1125,2,1125,,t,21,45,75,340,2020-10-25,86,8,1,2017-02-26,2020-10-03,99,10,9,10,10,10,10,STR-OPLI-19-002393,f,1,1,0,0,1.93
16733665,Entire home/apt,5,2.5,2,3,$223.00 ,4,1125,4,4,1125,1125,4,1125,,t,0,8,28,208,2020-10-25,29,3,0,2017-03-08,2020-08-05,99,10,10,10,10,10,10,STR-OPLI-19-002743,f,1,1,0,0,0.66
16753622,Entire home/apt,2,1,,1,$87.00 ,2,1125,2,2,1125,1125,2,1125,,t,3,28,58,333,2020-10-25,87,15,1,2017-02-07,2020-09-26,98,10,10,10,10,10,10,STR-OPLI-19-002334,t,1,1,0,0,1.92
16755038,Entire home/apt,2,1,,1,$86.00 ,1,1125,1,2,1125,1125,1,1125,,t,21,46,71,71,2020-10-25,79,16,0,2017-04-09,2020-09-10,93,9,9,10,9,10,9,STR-OPLI-19-002453,f,1,1,0,0,1.83
16767131,Entire home/apt,6,2,2,2,$275.00 ,3,1125,3,3,1125,1125,3,1125,,t,0,0,0,115,2020-10-25,26,1,0,2017-03-21,2019-11-08,98,10,10,10,10,10,10,STR-OPLI-19-000829,t,1,1,0,0,0.59
16778611,Private room,2,1,1,1,$45.00 ,2,28,2,2,1125,1125,2,1125,,t,0,0,22,112,2020-10-25,153,14,0,2017-09-07,2020-03-02,98,10,10,10,10,10,10,STR-OPLI-19-000633,t,2,0,2,0,4.01
16787384,Entire home/apt,5,1,2,2,$139.00 ,30,240,30,30,1125,1125,30,1125,,t,1,2,26,205,2020-10-25,9,2,1,2017-07-02,2020-10-06,96,10,10,10,10,10,9,,f,1,1,0,0,0.22
16807494,Entire home/apt,2,1,1,1,$119.00 ,2,31,2,2,1125,1125,2,1125,,t,3,24,52,204,2020-10-25,199,26,2,2017-05-12,2020-10-08,98,10,10,10,10,10,10,STR-OPLI-20-000286,t,1,1,0,0,4.73
16807983,Entire home/apt,8,3,4,5,$399.00 ,7,240,7,7,1125,1125,7,1125,,t,0,0,0,265,2020-10-25,55,1,0,2017-01-21,2020-07-05,98,10,10,10,10,10,9,STR-OPLI-19-002446,f,3,3,0,0,1.2
16808477,Entire home/apt,4,3.5,2,2,$300.00 ,2,30,2,2,30,30,2,30,,t,0,30,59,59,2020-10-25,4,0,0,2017-02-12,2017-07-17,95,10,9,10,10,10,10,STR-OPLI-19-002239,f,1,1,0,0,0.09
16815738,Private room,1,1,1,1,$42.00 ,4,90,4,4,90,90,4,90,,t,1,4,11,11,2020-10-25,64,19,1,2017-03-31,2020-10-08,99,10,10,10,10,10,10,STR-OPLI-19-001911,f,1,0,1,0,1.47
16841187,Private room,4,1,2,2,$102.00 ,1,1125,1,1,1125,1125,1,1125,,t,9,39,69,343,2020-10-25,189,27,1,2017-02-07,2020-10-03,98,10,10,10,10,10,9,STR-OPLI-19-003119,f,3,1,2,0,4.18
16873284,Entire home/apt,8,1,2,4,$180.00 ,30,30,30,30,30,30,30,30,,t,0,0,22,111,2020-10-25,105,0,0,2017-03-04,2019-08-26,99,10,10,10,10,10,10,,f,1,1,0,0,2.36
16900385,Entire home/apt,4,1,1,2,$90.00 ,2,1125,2,14,1125,1125,11.7,1125,,t,1,1,24,299,2020-10-25,102,18,0,2017-04-04,2020-06-28,95,10,10,10,10,10,10,STR-OPLI-19-000473,t,3,3,0,0,2.35
16926505,Entire home/apt,6,2.5,4,4,$390.00 ,4,200,4,4,1125,1125,4,1125,,t,30,60,90,365,2020-10-25,1,0,0,2018-06-30,2018-06-30,,,,,,,,STR-OPLI-20-001054,t,1,1,0,0,0.04
16928699,Entire home/apt,2,1,1,1,$101.00 ,2,31,2,2,1125,1125,2,1125,,t,9,31,31,31,2020-10-25,134,14,2,2017-02-21,2020-10-04,98,10,10,10,10,10,10,STR-OPLI-19-002704,t,1,1,0,0,2.99
16930490,Entire home/apt,4,1,2,3,$125.00 ,2,1125,2,2,30,1125,2,646.7,,t,12,38,58,333,2020-10-25,141,11,2,2017-02-18,2020-10-10,97,10,10,10,10,10,10,STR-OPLI-20-000184,f,1,1,0,0,3.14
16943987,Entire home/apt,1,1,1,1,$70.00 ,180,180,180,180,180,180,180,180,,t,24,54,84,263,2020-10-25,3,0,0,2017-03-31,2018-06-18,93,10,9,10,10,10,9,,f,1,1,0,0,0.07
16962405,Entire home/apt,6,1,2,2,$257.00 ,3,1125,3,3,1125,1125,3,1125,,t,20,45,72,347,2020-10-25,51,13,0,2017-04-16,2020-09-23,98,10,10,10,10,10,10,STR-OPLI-19-000444,f,1,1,0,0,1.19
16997899,Private room,2,1.5,1,1,$70.00 ,1,28,1,1,1125,1125,1,1125,,t,23,30,30,30,2020-10-25,188,20,0,2017-02-05,2020-09-23,99,10,10,10,10,10,10,STR-OPLI-19-000441,t,3,0,3,0,4.15
17000592,Entire home/apt,2,1,,1,$83.00 ,2,1125,2,4,1125,1125,2,1125,,t,13,29,50,310,2020-10-25,72,18,1,2017-02-20,2020-10-18,95,10,10,10,10,10,9,STR-OPLI-19-003096,f,2,2,0,0,1.61
17011270,Entire home/apt,4,1,2,2,$225.00 ,30,90,30,30,90,90,30,90,,t,5,5,19,294,2020-10-25,52,5,0,2017-03-17,2019-12-08,99,10,10,10,10,10,10,,f,1,1,0,0,1.18
17011871,Entire home/apt,6,2.5,3,3,$450.00 ,3,1125,3,3,1125,1125,3,1125,,t,0,23,53,327,2020-10-25,10,0,0,2017-02-21,2018-12-27,100,10,10,10,10,10,9,STR-OPLI-19-003119,f,3,1,2,0,0.22
17012244,Private room,2,1.5,1,1,$175.00 ,1,1125,1,1,1125,1125,1,1125,,t,0,0,22,297,2020-10-25,1,0,0,2017-06-11,2017-06-11,100,10,10,10,10,10,10,STR-OPLI-19-003119,f,3,1,2,0,0.02
17030061,Entire home/apt,8,2,3,5,$183.00 ,2,1125,2,2,1125,1125,2,1125,,t,11,27,48,138,2020-10-25,184,30,1,2017-02-16,2020-10-11,97,10,10,10,10,10,9,STR-OPLI-19-003212,t,2,2,0,0,4.09
17031553,Entire home/apt,8,1.5,3,5,$159.00 ,3,30,3,3,30,30,3,30,,t,0,0,25,266,2020-10-25,26,1,0,2017-03-29,2020-01-05,93,9,9,10,10,10,9,STR-OPLI-20-000009,f,1,1,0,0,0.6
17075365,Entire home/apt,4,1,2,2,$110.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,0,0,266,2020-10-25,35,0,0,2017-03-24,2019-07-20,99,10,10,10,10,10,10,,f,1,1,0,0,0.8
17078780,Entire home/apt,3,1,1,2,$68.00 ,5,1125,5,5,1125,1125,5,1125,,t,0,4,10,189,2020-10-25,3,3,0,2020-01-11,2020-09-14,100,10,10,10,10,10,10,STR-OPLI-19-002896,f,1,1,0,0,0.31
17094436,Entire home/apt,4,1,1,1,$95.00 ,2,45,2,2,1125,1125,2,1125,,t,0,0,0,0,2020-10-25,142,26,4,2017-03-05,2020-10-23,100,10,10,10,10,10,9,STR-OPLI-19-001410,f,1,1,0,0,3.2
17095283,Entire home/apt,2,1,,1,$92.00 ,3,29,3,3,1125,1125,3,1125,,t,9,27,54,144,2020-10-25,255,61,6,2017-03-21,2020-10-20,100,10,10,10,10,10,10,STR-OPLI-19-002233,f,2,2,0,0,5.82
17096587,Entire home/apt,4,1,1,2,$174.00 ,1,14,1,2,14,14,1,14,,t,1,1,1,1,2020-10-25,266,47,5,2017-02-18,2020-10-18,99,10,10,10,10,10,10,STR-OPLI-19-003303,f,1,1,0,0,5.93
17123205,Entire home/apt,2,1,1,1,$64.00 ,89,100,89,89,1125,1125,89,1125,,t,9,39,69,108,2020-10-25,107,9,0,2017-04-17,2020-08-31,95,10,10,10,10,9,10,STR-OPLI-19-000496,t,1,1,0,0,2.49
17184459,Entire home/apt,7,3.5,4,5,$287.00 ,2,1125,2,6,2,1125,2.2,156.5,,t,12,22,51,326,2020-10-25,23,8,0,2018-01-25,2020-08-21,85,9,9,10,9,10,9,STR-OPLI-20-000160,t,9,9,0,0,0.69
17190446,Entire home/apt,4,1,1,2,$103.00 ,1,1125,1,2,1125,1125,1,1125,,t,0,1,1,1,2020-10-25,144,5,0,2017-03-31,2020-09-06,96,10,10,10,10,10,10,STR-OPLI-19-001928,t,1,1,0,0,3.31
17207117,Private room,3,1,1,2,$49.00 ,1,181,1,1,181,181,1,181,,t,0,0,22,297,2020-10-25,218,5,0,2017-02-19,2020-06-20,98,10,10,10,10,10,10,STR-OPLI-19-000885,f,1,0,1,0,4.86
17210191,Entire home/apt,8,2,4,4,$175.00 ,3,30,3,3,30,30,3,30,,t,9,38,68,157,2020-10-25,75,5,1,2017-04-23,2020-10-06,98,10,10,10,10,9,9,STR-OPLI-19-002296,f,1,1,0,0,1.76
17228224,Private room,1,3,1,3,$30.00 ,30,90,30,30,90,90,30,90,,t,0,30,60,60,2020-10-25,1,0,0,2019-06-14,2019-06-14,100,10,10,10,10,10,8,,f,7,0,7,0,0.06
17228779,Private room,1,0,1,1,$24.00 ,30,90,30,30,90,90,30,90,,t,29,59,89,89,2020-10-25,5,3,0,2018-08-21,2020-04-18,92,9,9,10,10,9,10,,f,7,0,7,0,0.19
17240732,Entire home/apt,6,1,2,3,$191.00 ,3,1125,3,4,1125,1125,3.4,1125,,t,0,19,19,19,2020-10-25,115,0,0,2017-02-26,2019-10-25,96,10,10,10,10,10,9,STR-OPLI-19-002129,t,1,1,0,0,2.58
17303750,Entire home/apt,8,1,1,1,$275.00 ,30,60,30,30,60,60,30,60,,t,29,59,89,364,2020-10-25,0,0,0,,,,,,,,,,,f,1,1,0,0,
17333219,Private room,2,1,1,1,$75.00 ,1,28,1,1,28,28,1,28,,t,30,60,90,270,2020-10-25,63,0,0,2017-05-22,2019-09-23,96,10,9,10,9,9,10,STR-OPLI-19-002668,t,1,0,1,0,1.51
17345311,Entire home/apt,2,1,,1,$104.00 ,2,32,2,2,1125,1125,2,1125,,t,9,28,48,315,2020-10-25,241,39,1,2017-03-16,2020-10-03,98,10,10,10,10,10,10,STR-OPLI-19-000083,t,1,1,0,0,5.48
17348568,Entire home/apt,4,1,1,1,$90.00 ,30,365,30,30,365,365,30,365,,t,23,53,83,92,2020-10-25,19,2,0,2017-03-31,2020-01-02,99,10,10,10,10,10,10,,t,2,2,0,0,0.44
17388273,Entire home/apt,5,1,1,3,$132.00 ,3,365,3,11,1125,1125,6.5,1125,,t,23,52,73,347,2020-10-25,107,15,3,2017-03-05,2020-10-10,97,10,10,10,10,10,9,STR-OPLI-19-000810,t,3,3,0,0,2.41
17406296,Private room,2,1,1,1,$290.00 ,30,105,30,30,105,105,30,105,,t,30,60,90,180,2020-10-25,87,9,0,2017-03-14,2020-03-06,95,10,9,10,10,10,10,8.40E+12,t,6,0,6,0,1.97
17432261,Private room,2,1,1,1,$35.00 ,2,60,2,2,60,60,2,60,,t,25,25,25,25,2020-10-25,61,0,0,2017-03-08,2019-09-02,92,10,9,10,10,9,9,Str-opli-19-002696,f,3,0,3,0,1.38
17462390,Private room,2,1,1,1,$300.00 ,30,105,30,30,1125,1125,30,1125,,t,30,60,90,180,2020-10-25,42,7,0,2017-03-06,2020-04-19,97,10,10,10,10,10,10,8.40E+12,t,6,0,6,0,0.95
17482729,Entire home/apt,4,2,2,2,$149.00 ,4,1125,3,3,1125,1125,3,1125,,t,0,0,0,266,2020-10-25,46,2,0,2017-08-16,2020-05-22,98,10,10,10,10,10,10,"Business License 
Durden Derryl M & Sharon R

License #828715
Expiration
12/31/2020",f,1,1,0,0,1.18
17483323,Entire home/apt,4,1,2,3,$119.00 ,1,65,1,2,1125,1125,1.2,1125,,t,2,2,13,37,2020-10-25,303,52,6,2017-05-20,2020-10-11,97,10,10,10,10,10,10,STR-BB-OPLI-19-000010,t,6,6,0,0,7.24
17483515,Entire home/apt,3,1,,2,$93.00 ,2,60,2,2,1125,1125,2,1125,,t,2,5,10,252,2020-10-25,183,28,3,2017-07-02,2020-10-13,100,10,10,10,10,10,10,STR-OPLI-19-000560,t,1,1,0,0,4.53
17510283,Entire home/apt,4,1,1,2,$99.00 ,1,14,1,2,1125,1125,1.3,1125,,t,16,46,72,72,2020-10-25,340,66,5,2017-05-12,2020-10-18,97,10,9,10,10,10,10,STR-OPLI-19-003442,f,1,1,0,0,8.08
17514702,Entire home/apt,12,2,4,5,$200.00 ,2,60,2,2,1125,1125,2,1125,,t,21,51,81,356,2020-10-25,24,2,0,2017-03-16,2020-08-30,95,10,10,10,10,10,9,STR-OPLI-19-001130,f,2,2,0,0,0.55
17556476,Private room,2,1,1,1,$280.00 ,1,105,1,1,1125,1125,1,1125,,t,30,60,90,180,2020-10-25,79,11,0,2017-03-16,2020-05-03,98,10,10,10,10,10,10,STR-OPLI-19-003265,t,6,0,6,0,1.8
17569817,Entire home/apt,10,3.5,4,6,$280.00 ,3,1124,3,7,1124,1124,3.2,1124,,t,21,43,64,150,2020-10-25,128,18,2,2017-03-24,2020-10-03,98,10,10,10,10,10,10,STR-OPLI-19-002705,t,6,6,0,0,2.93
17569942,Entire home/apt,2,1,1,1,$92.00 ,2,80,2,2,80,80,2,80,,t,0,9,39,129,2020-10-25,147,21,1,2017-03-25,2020-09-30,100,10,10,10,10,10,10,STR-OPLI-19-001933,t,1,1,0,0,3.36
17573071,Private room,2,1,1,1,$42.00 ,1,105,1,1,1125,1125,1,1125,,t,30,60,90,180,2020-10-25,74,17,1,2017-03-19,2020-10-04,96,10,10,10,10,10,10,STR-OPLI-19-003265,t,6,0,6,0,1.69
17573676,Entire home/apt,8,3,3,3,$295.00 ,2,1124,2,14,1124,1124,7.7,1124,,t,6,29,59,127,2020-10-25,25,3,0,2017-05-30,2019-12-03,96,10,10,10,10,10,10,STR-OPLI-19-001606,f,2,2,0,0,0.6
17575412,Entire home/apt,3,1,1,1,$130.00 ,1,1125,1,4,1125,1125,1,1125,,t,4,11,20,284,2020-10-25,318,75,12,2017-07-28,2020-10-24,100,,,,,,,STR-OPLI-19-000037,t,2,2,0,0,8.04
17585489,Entire home/apt,2,1,1,1,$89.00 ,2,21,2,2,1125,1125,2,1125,,t,15,34,56,93,2020-10-25,245,45,4,2017-04-14,2020-10-18,99,10,10,10,10,10,10,STR-OPLI-19-000907,f,1,1,0,0,5.69
17589837,Entire home/apt,2,1.5,1,1,$130.00 ,30,60,30,30,60,60,30,60,,t,0,0,0,0,2020-10-25,26,1,0,2017-04-24,2020-07-20,99,10,10,10,10,10,10,STR-OPLI-20-000229,f,1,1,0,0,0.61
17608455,Entire home/apt,4,1,2,1,$120.00 ,3,1125,3,3,1125,1125,3,1125,,t,0,0,2,182,2020-10-25,61,9,0,2017-04-01,2020-08-08,99,10,10,10,10,10,10,STR-OPLI-19-003309,f,1,1,0,0,1.4
17610590,Entire home/apt,6,2,3,3,$334.00 ,2,1125,2,2,1125,1125,2,1125,,t,4,20,41,299,2020-10-25,162,17,1,2017-03-24,2020-10-07,100,10,9,10,10,10,10,STR-OPLI-19-000801,f,1,1,0,0,3.7
17635723,Entire home/apt,4,3,2,2,$425.00 ,7,180,7,7,180,180,7,180,,t,0,0,0,181,2020-10-25,4,0,0,2017-08-15,2019-08-17,100,10,10,10,10,10,10,STR-OPLI-19-001991,t,1,1,0,0,0.1
17638921,Entire home/apt,3,2,3,2,$119.00 ,2,1125,2,2,1125,1125,2,1125,,t,28,58,88,178,2020-10-25,23,3,1,2017-09-04,2020-10-19,97,10,10,10,10,9,10,,f,1,1,0,0,0.6
17658016,Entire home/apt,5,2,2,3,$207.00 ,2,28,2,2,28,28,2,28,,t,10,17,38,127,2020-10-25,191,42,6,2017-03-28,2020-10-11,100,,,,,,,STR-OPLI-19-000777,f,1,1,0,0,4.38
17701563,Entire home/apt,5,2,2,2,$158.00 ,2,1125,3,30,1125,1125,27.1,1125,,t,25,55,63,63,2020-10-25,55,13,1,2017-05-05,2020-09-30,97,10,10,10,10,10,10,STR-OPLI-19-001547,t,30,30,0,0,1.3
17716612,Entire home/apt,8,2.5,4,4,$463.00 ,6,30,6,6,30,30,6,30,,t,30,60,90,365,2020-10-25,43,0,0,2017-06-04,2019-10-21,94,10,10,10,10,10,9,STR-OPLI-20-000551,f,1,1,0,0,1.04
17736840,Entire home/apt,2,1,,1,$127.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,0,5,94,2020-10-25,33,1,0,2017-04-09,2020-09-17,97,10,9,10,10,10,9,,f,1,1,0,0,0.76
17748936,Entire home/apt,4,1,,2,$86.00 ,30,1125,30,30,1125,1125,30,1125,,t,18,47,77,351,2020-10-25,218,11,0,2017-04-08,2020-01-20,92,10,10,10,9,10,9,,t,4,4,0,0,5.04
17767017,Entire home/apt,6,1,2,2,$55.00 ,2,120,2,2,1125,1125,2,1125,,t,3,3,3,102,2020-10-25,123,25,0,2017-04-03,2020-09-05,97,10,10,10,10,10,10,STR-OPLI-19-002651,t,1,1,0,0,2.83
17777744,Entire home/apt,2,1,,1,$90.00 ,2,120,2,2,120,120,2,120,,t,0,0,30,305,2020-10-25,83,8,1,2017-04-23,2020-09-30,100,10,10,10,10,10,10,STR-OPLI-19-001014,f,1,1,0,0,1.94
